country,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
Israel,1.8722577327270662,0.9592846495736482,0.8944790349939005,-0.3328118904024905,-0.5587381078975993,0.2744339580146839,-0.23792008140326687,0.375163483767168,0.49207362087924195
Italy,-1.0405236778831315,-2.6812107016417124,2.0102772169201675,-2.181941578582872,-1.2724397503167268,0.09811605657882382,-0.4863734255303628,0.5745010260879653,-0.31806616095590207
Jamaica,0.22979090011596712,0.23119631148576977,-0.9939221921653266,0.3655804446999368,-0.9244700334084107,-0.18591091693814518,0.6918437442973211,0.9209332671378107,-0.2572095317815495
Japan,0.467773957800309,-1.0132578214864583,-0.2483371372311154,-0.6834234129894138,0.8940659404146742,-0.8390011165824807,0.844261346258275,-0.5299110469930023,0.0196806806970523
Jordan,-0.6200576428978903,1.1334524015899012,0.057011003050357015,-0.08526762169309585,0.8980835487047698,0.19874447736797937,-0.3541716888413621,-0.17204575320426788,-0.01983866295384911
Kazakhstan,0.1518686832058878,-0.06531549132362724,-1.5277208991141578,-0.6649153786722604,1.1984456826499459,-0.4954513166673457,-1.3433510620030709,-0.7882148404491327,-0.08900706280170155
Kenya,-2.0555385002502673,1.0569963165874119,0.7832294622847225,0.7719355239223316,0.962103403305202,1.55012264137191,-0.418447446128274,-0.80655154403989,0.9013566544036284
Kuwait,0.3446196575586252,1.9199752792765814,0.6278373657433739,-0.2151036592894437,-0.8245547464390367,0.029979279313337357,0.3779689943491206,0.13045286047578347,-0.1363901324350249
Latvia,0.49630105671954144,-0.47554512658697423,-1.3109522525813533,-0.5672697543992803,0.45596814358249943,-0.14942444577579547,-0.701122349688863,-0.33933562777891024,0.0699829706255849
Lebanon,-0.30546633476294865,0.3358018490324289,0.6941393370529599,1.3120324728341788,1.4707774861219658,0.8697558695464197,0.03166565935599038,0.1547744674436612,0.30920772269176056
Lesotho,-2.3457767648628947,-0.36733326933015026,1.8063775377568507,-0.8392872859221477,0.1720423893037623,1.0789076641708284,-2.0261478268952238,0.563536613844199,-1.6098724722378428
Liberia,0.9678164647063752,-0.3366536988733548,1.1872695230434478,1.402876452104597,0.13543734408092195,1.0338196758662646,1.3527881416949823,-0.18780105090426588,-0.3622545379011227
